plot_id,year,date,date2,yield_DM,yield15,frac,DM,reg,dicot,monocot,cirar,equar,soil,volunteer,clover,lolpe,radish,senss,verss,capbp,paprh,cirss,gerss,matin,tarof,ephex,lamss,weedcov
3_55_06,2019,22-05-19,2019-05-22,NA,NA,NA,NA,3,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_02,2020,24-08-20,2020-08-24,354.7333333,4.173333332941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_03,2020,24-08-20,2020-08-24,534.4444444,6.287581698823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_04,2020,24-08-20,2020-08-24,550.1388889,6.472222222352942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_05,2020,24-08-20,2020-08-24,358.3333333,4.215686274117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_06,2020,24-08-20,2020-08-24,341.0416667,4.012254902352942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_02,2020,24-08-20,2020-08-24,325.8,3.8329411764705883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_03,2020,24-08-20,2020-08-24,554.7916667,6.526960784705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_04,2020,24-08-20,2020-08-24,471.3888889,5.545751634117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_05,2020,24-08-20,2020-08-24,300.1333333,3.530980391764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_06_06,2020,24-08-20,2020-08-24,435.2083333,5.120098038823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_02,2020,24-08-20,2020-08-24,329.2,3.8729411764705883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_03,2020,24-08-20,2020-08-24,576.0416667,6.776960784705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_04,2020,24-08-20,2020-08-24,490.6944444,5.772875816470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_05,2020,24-08-20,2020-08-24,466,5.482352941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_08_06,2020,24-08-20,2020-08-24,480.625,5.654411764705883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_02,2020,24-08-20,2020-08-24,303.9333333,3.5756862741176474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_03,2020,24-08-20,2020-08-24,505.9027778,5.951797385882354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_04,2020,24-08-20,2020-08-24,449.0972222,5.283496731764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_05,2020,24-08-20,2020-08-24,375.2,4.414117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_14_06,2020,24-08-20,2020-08-24,394.2361111,4.638071895294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_02,2020,24-08-20,2020-08-24,292.1333333,3.436862744705883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_03,2020,24-08-20,2020-08-24,430.2777778,5.062091503529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_04,2020,24-08-20,2020-08-24,374.8611111,4.41013071882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_05,2020,24-08-20,2020-08-24,376.0666667,4.424313725882352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_15_06,2020,24-08-20,2020-08-24,327.4305556,3.852124183529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_16_02,2020,24-08-20,2020-08-24,395.6,4.654117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_16_03,2020,24-08-20,2020-08-24,375.2083333,4.414215685882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_16_04,2020,24-08-20,2020-08-24,313.3333333,3.6862745094117644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_16_05,2020,24-08-20,2020-08-24,335.1333333,3.942745097647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_16_06,2020,24-08-20,2020-08-24,387.5694444,4.559640522352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_18_01,2020,24-08-20,2020-08-24,448.6394558,5.278111244705883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_18_02,2020,24-08-20,2020-08-24,454,5.341176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_18_03,2020,24-08-20,2020-08-24,494.9305556,5.822712418823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_18_05,2020,24-08-20,2020-08-24,502.6666667,5.913725490588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_18_06,2020,24-08-20,2020-08-24,429.5238095,5.053221288235295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_19_01,2020,24-08-20,2020-08-24,340.4761905,4.0056022411764705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_19_02,2020,24-08-20,2020-08-24,289.6666667,3.4078431376470593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_19_03,2020,24-08-20,2020-08-24,361.3194444,4.250816992941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_19_05,2020,24-08-20,2020-08-24,366.6,4.312941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_19_06,2020,24-08-20,2020-08-24,307.2789116,3.6150460188235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_20_01,2020,24-08-20,2020-08-24,358.8435374,4.221688675294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_20_02,2020,24-08-20,2020-08-24,296.2666667,3.4854901964705878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_20_03,2020,24-08-20,2020-08-24,291.3194444,3.427287581176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_20_05,2020,24-08-20,2020-08-24,311.6,3.665882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_20_06,2020,24-08-20,2020-08-24,327.6190476,3.854341736470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_26_01,2020,24-08-20,2020-08-24,344.9069374,4.0577286752941175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_26_02,2020,24-08-20,2020-08-24,228.0666667,2.6831372552941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_26_03,2020,24-08-20,2020-08-24,349.5384615,4.1122171941176475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_26_05,2020,24-08-20,2020-08-24,332.4,3.9105882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_26_06,2020,24-08-20,2020-08-24,346.0575296,4.071265054117648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_27_01,2020,24-08-20,2020-08-24,291.2244898,3.4261704682352945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_27_02,2020,24-08-20,2020-08-24,341.4666667,4.017254902352942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_27_03,2020,24-08-20,2020-08-24,317.9861111,3.7410130717647068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_27_05,2020,24-08-20,2020-08-24,312.1333333,3.6721568623529413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_27_06,2020,24-08-20,2020-08-24,314.1496599,3.695878351764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_28_01,2020,24-08-20,2020-08-24,320.3401361,3.7687074835294117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_28_02,2020,24-08-20,2020-08-24,334.4,3.934117647058823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_28_03,2020,24-08-20,2020-08-24,352.5,4.147058823529411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_28_05,2020,24-08-20,2020-08-24,354.9333333,4.1756862741176475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_28_06,2020,24-08-20,2020-08-24,267.3469388,3.145258103529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_41_01,2020,24-08-20,2020-08-24,230.1030928,2.707095209411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_41_02,2020,24-08-20,2020-08-24,257.2666667,3.0266666670588234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_41_03,2020,24-08-20,2020-08-24,293.1929825,3.449329205882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_41_04,2020,24-08-20,2020-08-24,236.2411348,2.7793074682352943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_41_05,2020,24-08-20,2020-08-24,286.2,3.3670588235294114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_43_01,2020,24-08-20,2020-08-24,302.9553265,3.564180311764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_43_02,2020,24-08-20,2020-08-24,231.2,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_43_03,2020,24-08-20,2020-08-24,384.6315789,4.52507739882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_43_04,2020,24-08-20,2020-08-24,336,3.9529411764705884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_43_05,2020,24-08-20,2020-08-24,222.6,2.618823529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_44_01,2020,24-08-20,2020-08-24,217.0446735,2.5534667470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_44_02,2020,24-08-20,2020-08-24,164.8,1.9388235294117648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_44_03,2020,24-08-20,2020-08-24,251.9298246,2.9638802894117644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_44_04,2020,24-08-20,2020-08-24,253.1929825,2.9787409705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_44_05,2020,24-08-20,2020-08-24,266.3333333,3.1333333329411768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_46_02,2020,24-08-20,2020-08-24,203.3333333,2.392156862352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_46_03,2020,24-08-20,2020-08-24,349.8924731,4.116382036470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_46_04,2020,24-08-20,2020-08-24,312.9749104,3.6820577694117644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_46_05,2020,24-08-20,2020-08-24,292.0666667,3.4360784317647055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_46_06,2020,24-08-20,2020-08-24,226.5292096,2.6650495247058825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_47_02,2020,24-08-20,2020-08-24,262.0666667,3.083137255294117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_47_03,2020,24-08-20,2020-08-24,254.5519713,2.994729074117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_47_04,2020,24-08-20,2020-08-24,340.3584229,4.0042167399999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_47_05,2020,24-08-20,2020-08-24,324.9333333,3.8227450976470587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_47_06,2020,24-08-20,2020-08-24,296.1512027,3.4841317964705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_48_02,2020,24-08-20,2020-08-24,224.0666667,2.636078431764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_48_03,2020,24-08-20,2020-08-24,248.1003584,2.9188277458823526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_48_04,2020,24-08-20,2020-08-24,222.9390681,2.622812565882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_48_05,2020,24-08-20,2020-08-24,208.8,2.456470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_48_06,2020,24-08-20,2020-08-24,229.4158076,2.6990095011764708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_49_01,2020,24-08-20,2020-08-24,445.625,5.24264705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_49_02,2020,24-08-20,2020-08-24,328.0808081,3.8597742129411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_49_03,2020,24-08-20,2020-08-24,365.9722222,4.305555555294117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_49_05,2020,24-08-20,2020-08-24,309.0909091,3.6363636364705885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_49_06,2020,24-08-20,2020-08-24,469.2361111,5.520424836470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_51_01,2020,24-08-20,2020-08-24,345.7638889,4.067810457647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_51_02,2020,24-08-20,2020-08-24,444.4444444,5.228758169411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_51_03,2020,24-08-20,2020-08-24,356.3194444,4.191993463529411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_51_05,2020,24-08-20,2020-08-24,361.4814815,4.252723311764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_51_06,2020,24-08-20,2020-08-24,311.875,3.669117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_52_01,2020,24-08-20,2020-08-24,409.0277778,4.812091503529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_52_02,2020,24-08-20,2020-08-24,425.3872054,5.004555357647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_52_03,2020,24-08-20,2020-08-24,406.3194444,4.780228757647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_52_05,2020,24-08-20,2020-08-24,419.4612795,4.934838582352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_52_06,2020,24-08-20,2020-08-24,265.1388889,3.1192810458823526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_53_01,2020,24-08-20,2020-08-24,282.5,3.323529411764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_53_02,2020,24-08-20,2020-08-24,255.5555556,3.0065359482352942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_53_04,2020,24-08-20,2020-08-24,392.7777778,4.620915032941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_53_05,2020,24-08-20,2020-08-24,384.8484848,4.527629232941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_53_06,2020,24-08-20,2020-08-24,286.7361111,3.3733660129411764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_54_01,2020,24-08-20,2020-08-24,442.8472222,5.20996732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_54_02,2020,24-08-20,2020-08-24,387.0707071,4.553773024705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_54_04,2020,24-08-20,2020-08-24,465.2777778,5.473856209411766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_54_05,2020,24-08-20,2020-08-24,383.5690236,4.512576748235293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_54_06,2020,24-08-20,2020-08-24,465.8333333,5.480392156470589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_55_01,2020,24-08-20,2020-08-24,434.9305556,5.116830065882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_55_02,2020,24-08-20,2020-08-24,258.1818182,3.037433155294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_55_04,2020,24-08-20,2020-08-24,342.7083333,4.031862744705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_55_05,2020,24-08-20,2020-08-24,340.5387205,4.0063378882352945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_55_06,2020,24-08-20,2020-08-24,296.5972222,3.4893790847058823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_02,2020,27-05-20,2020-05-27,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_02,2020,27-05-20,2020-05-27,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_02,2020,27-05-20,2020-05-27,NA,NA,NA,NA,3,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_03,2020,27-05-20,2020-05-27,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_03,2020,27-05-20,2020-05-27,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_03,2020,27-05-20,2020-05-27,NA,NA,NA,NA,3,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_04,2020,27-05-20,2020-05-27,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_04,2020,27-05-20,2020-05-27,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_04,2020,27-05-20,2020-05-27,NA,NA,NA,NA,3,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_05,2020,27-05-20,2020-05-27,NA,NA,NA,NA,1,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3_05_05,2020,27-05-20,2020-05-27,NA,NA,NA,NA,2,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
